날짜,종목명,제목,점수,라벨링
2020-01-29,와이지엔터테이먼트,"
			젝스키스, 첫 미니앨범 타이틀곡 'ALL FOR YOU' MV 메이킹 영상 공개
		",4,1
2020-01-28,와이지엔터테이먼트,"
			강성훈, '우한 폐렴' 확산 여파로 팬미팅 연기 [전문]
		",1,1
2020-01-28,와이지엔터테이먼트,"
			젝키vs강성훈, 맞대결 성사되나
		",0,0
2020-01-28,와이지엔터테이먼트,"
			젝스키스, 오늘(28일) 컴백…'ALL FOR YOU' 기대 포인트 3
		",2,1
2020-01-27,와이지엔터테이먼트,"
			젝스키스, 새 앨범 맛보기 음원 '전격 공개'
		",3,1
2020-01-23,와이지엔터테이먼트,"
			아이콘, 'i DECIDE' 키워드 공개…앨범 콘셉트 '궁금증↑'
		",3,1
2020-01-22,와이지엔터테이먼트,"위너, 서울 앙코르 콘서트 확정…""멤버 입대 전 마지막 완전체 공연""",2,1
2022-07-01,와이지엔터테이먼트,YG엔터 떠난지 3년 만에 돌아온 '양현석 동생' 양민석,0,0
2022-07-06,와이지엔터테이먼트,블랙핑크가 돌아온다…YG엔터 주가 9%대 강세,1,1
2022-06-08,와이지엔터테이먼트,"테이크원컴퍼니, YG엔터테인먼트와 전략적 제휴",0,0
2022-08-25,와이지엔터테이먼트,"YG엔터, 블랙핑크 효과에 주가 '쑥'…4% 넘게 올라",1,1
2022-08-01,와이지엔터테이먼트,"
			블랙핑크 새 앨범 9월 발매…YG, '최고 제작비' 강조
		",3,1
2022-07-05,와이지엔터테이먼트,"
			위너 ""YG와 재계약, 4명이 함께하자는 마음이 가장 컸다""
		",1,1
2022-08-14,와이지엔터테이먼트,하이브 주주들 '방긋'…주가 점프하게 만든 역대급 신인 '뉴진스' [연계소문],1,1
2022-08-10,와이지엔터테이먼트,"
			블랙핑크, 9월 16일 정규 2집 '본 핑크' 발매 [공식]
		",2,1
2022-08-16,와이지엔터테이먼트,"
			블랙핑크, 'MTV VMAs'서 스페셜 무대…K팝 걸그룹 최초
		",0,0
2022-08-08,와이지엔터테이먼트,"
			블랙핑크, 19일 컴백 확정…신곡명 '핑크 베놈' [공식]
		",1,1
2022-08-11,와이지엔터테이먼트,"
			블랙핑크, 컴백 비주얼 공개…4인 4색 카리스마 '핑크 베놈'
		",2,1
2022-08-08,와이지엔터테이먼트,이 사건은 내가 피해자…양현석 벌 받길 한서희 최후진술,-1,-1
2022-06-29,와이지엔터테이먼트,BTS 단체 활동 중단 선언에…양현석·박진영도 '곡소리',-1,-1
2022-08-17,와이지엔터테이먼트,"바이낸스 ""NFT와 BNB체인 통해 한국 시장 재진출할 것""",0,0
2022-07-12,와이지엔터테이먼트,배그 하면서 콘서트 본다…블랙핑크 'K팝 최초' 가상 콘서트,2,1
2022-07-06,와이지엔터테이먼트,"
			'K팝 퀸' 블랙핑크, 2년 만에 완전체 컴백…8월 신곡 발표
		",4,1
2022-07-05,와이지엔터테이먼트,"
			""우리는 전우이자 가족""…'완전체·여름' 위너, 이보다 좋을 순 없다 [종합]
		",1,1
2022-05-26,와이지엔터테이먼트,"
			침묵 깬 뷔·제니, 나란히 올린 사진 보니…
		",-1,-1
2022-05-16,와이지엔터테이먼트,"양현석, 비아이 마약 무마 혐의 재판 연기…""증인 불출석""",-3,-1
2022-05-09,와이지엔터테이먼트,3억명 메타버스 놀이터 '제페토'…세계 최강 '로블록스' 맹추격,1,1
2022-08-18,와이지엔터테이먼트,"
			위너 강승윤, 신인 문지효 손잡고 거리 활보?…열애설에 YG 입장은
		",2,1
2022-05-23,와이지엔터테이먼트,"
			BTS 뷔·블랙핑크 제니 열애설…빅히트·YG 입장은?
		",0,0
2022-08-29,와이지엔터테이먼트,위기에 강한 기업 찾아라…매출액·현금흐름 변화에 '주목',1,1
2022-08-26,와이지엔터테이먼트,"'마약 폭로' 연인 간 다툼이라던 남태현·서민재, 경찰 입건",-3,-1
2022-08-24,와이지엔터테이먼트,"
			방탄소년단 뷔·블랙핑크 제니, 열애설 재점화…왜?
		",0,0
2022-08-20,와이지엔터테이먼트,"
			역시 블랙핑크…'핑크 베놈' MV, 29시간 만에 1억뷰 돌파
		",2,1
2022-07-01,와이지엔터테이먼트,톱스타 맞먹는 몸값…1년에 10억 버는 모델 '출생의 비밀' [긱스],0,0
2022-06-12,와이지엔터테이먼트,K팝 업계에도 '친환경' 바람…폐기물 되는 앨범은 '골칫거리' [연계소문],0,0
2022-07-05,와이지엔터테이먼트,"
			위너 ""컴백 준비하며 행복…신곡 MV에 수위 높은 장면 있다""
		",2,1
2022-07-04,와이지엔터테이먼트,"
			'K팝 솔로 돌풍' 나연 '빌보드' 7위…로제 '곤' 2억뷰 돌파
		",3,1
2022-06-20,와이지엔터테이먼트,"
			제철 맞은 위너, 7월 5일 컴백 [공식]
		",1,1
2022-06-10,와이지엔터테이먼트,"알파에너웍스-부산건축사회'맞손', BIPV설치 확대 기대",1,1
2020-06-29,와이지엔터테이먼트,"블랙핑크, YG엔터테인먼트 효녀 역할 톡톡…52주 최고가 경신",1,1
2020-07-14,와이지엔터테이먼트,"
			YG ""아이콘 김진환·구준회 음주 차량 탑승 중 사고, 엄중한 책임감 느껴"" [공식]
		",0,0
2020-05-25,와이지엔터테이먼트,"
			YG, 프로듀서 오디션 개최…창립 24년 만 처음 [공식]
		",1,1
2020-05-12,와이지엔터테이먼트,"
			YG 사과, 송민호 양양 클럽行에 ""각별히 주의하겠다"" [공식]
		",-1,-1
2020-07-23,와이지엔터테이먼트,"
			구혜선, MIMI엔터테인먼트와 전속 계약…YG 인연으로 든든한 지원군
		",0,0
2020-08-03,와이지엔터테이먼트,"YG에 1000억 투자했던 네이버, 이번에는 SM…""팬클럽 서비스 및 콘텐츠 강화""",1,1
2020-08-07,와이지엔터테이먼트,"
			'데뷔' 트레저, YG 보석함 뚫은 12인 'BOY'들의 질주가 시작된다 [종합]
		",1,1
2020-08-03,와이지엔터테이먼트,YG 이어 SM에 1000억 투자…네이버 '한류 콘텐츠' 키운다,3,1
2020-08-12,와이지엔터테이먼트,"
			트레저, 데뷔 앨범 선주문량 20만 장 돌파…YG 대형 신인 입증
		",4,1
2020-08-11,와이지엔터테이먼트,"
			[인터뷰+] 트레저 ""빅뱅·위너 응원 받아…YG 색깔에 '소년' 더했죠""
		",1,1
2020-08-07,와이지엔터테이먼트,"
			'YG 신인' 트레저 방예담 ""블랙핑크 활약에 데뷔도 큰 관심 받아 감사""
		",1,1
2020-06-02,와이지엔터테이먼트,"
			블랙핑크 리사 정산금에 손 댄 전 매니저…YG ""변제 합의 후 퇴사""
		",0,0
2020-08-06,와이지엔터테이먼트,"
			'데뷔 D-1' YG 트레저, 타이틀곡 'BOY' 뮤비 티저 공개
		",5,1
2020-08-03,와이지엔터테이먼트,"
			트레저, 데뷔 싱글 선주문량 15만 장 돌파…YG 신인 최대 초동 기록
		",6,1
2020-07-31,와이지엔터테이먼트,"
			YG 신인 트레저, D-7 '데뷔 카운트다운 라이브' 예고
		",3,1
2020-07-29,와이지엔터테이먼트,"
			YG 신인 트레저, 8월 7일 첫 싱글앨범 발매 확정…12人 메인 포스터 공개
		",4,1
2020-07-27,와이지엔터테이먼트,"
			YG 신인 트레저, 12人 인트로 필름 공개…'빛나는 비주얼+강렬 에너지'
		",2,1
2020-07-26,와이지엔터테이먼트,"
			YG 신인 트레저, 첫 개인 포스터 공개…글로벌 팬 반응 '후끈'
		",4,1
2020-07-24,와이지엔터테이먼트,"
			이하이, 핫한 '소울퀸'의 컴백…AOMG 합류 후 ""YG 피해자? NO"" [이슈+]
		",0,0
2020-08-29,와이지엔터테이먼트,"
			YG 트레저, 31일 브이앱서 첫 '눕방 라이브' 진행
		",1,1
2020-07-20,와이지엔터테이먼트,"
			YG의 '공들인 탑' 트레저, 8월 7일 데뷔 확정…빅뱅·위너 인기 이을까
		",2,1
2020-07-11,와이지엔터테이먼트,[연계소문] 'YG is Back'…수치로 보는 '블랙핑크 효과',0,0
2020-08-01,와이지엔터테이먼트,"
			YG 트레저, 데뷔 D-6 각양각색 자기소개 '매력 폭발'
		",2,1
2020-07-28,와이지엔터테이먼트,"
			블랙핑크, 첫 정규앨범 10월 2일 발매 확정…YG ""글로벌 시장 집중 공략""
		",3,1
2020-08-23,와이지엔터테이먼트,"
			YG 신인 트레저, 데뷔 첫 온라인 팬사인회 비하인드 공개
		",4,1
2020-08-07,와이지엔터테이먼트,"
			'데뷔' 트레저 ""YG 선배 위너, 녹음 '꿀팁' 알려주며 조언""
		",1,1
2020-07-10,와이지엔터테이먼트,"'YG 저격수' 한서희, ""집행유예 기간 중 또 마약 적발""…실형 가능성",-1,-1
2020-05-06,와이지엔터테이먼트,"
			'YG 신인' 트레저, 발리 수상레저 체험으로 천진 매력 UP
		",2,1
2020-05-20,와이지엔터테이먼트,"
			탑, 김가빈과 열애? YG ""사생활 확인 불가""
		",-2,-1
2020-08-15,와이지엔터테이먼트,[연계소문] 니쥬·트레저·아이랜드·시크릿넘버…K팝 효자된 '뉴페이스',0,0
2020-08-26,와이지엔터테이먼트,이해진·김범수·김택진의 이유 있는 '엔터 사랑',0,0
2020-06-23,와이지엔터테이먼트,"
			양현석, '비아이 마약' 조사 방해 처벌 받나…한서희, 검찰 출석
		",-4,-1
2020-05-08,와이지엔터테이먼트,"
			리사 강경대응, 블랙핑크 컴백 무대 살해 예고에 ""선처 없다""
		",1,1
2020-07-20,와이지엔터테이먼트,[단독] BTS 뺏긴 네이버…SM엔터 지분 인수해 콘텐츠 강화,1,1
2020-08-13,와이지엔터테이먼트,호실적에 한한령 해제 기대감까지…엔터주 급등,2,1
2020-06-01,와이지엔터테이먼트,"
			블랙핑크 솔로 프로젝트 재가동…9월 첫 정규 이후 로제·리사·지수 출격
		",4,1
2020-08-04,와이지엔터테이먼트,"
			'데뷔 D-3' 트레저, '들어와' 음원 일부 공개..수록곡도 '고퀄'
		",2,1
2020-07-28,와이지엔터테이먼트,"
			블랙핑크 댄스 커버 콘테스트, 세계 100여국 2200여팀 참여 '역대급'
		",2,1
2020-06-28,와이지엔터테이먼트,"
			블랙핑크, 'How You Like That' 유튜브 사상 최단 시간 1억뷰 돌파
		",2,1
2020-08-28,와이지엔터테이먼트,"
			블랙핑크X셀레나고메즈, 'Ice Cream' 오늘(28일) 전 세계 동시 발표
		",3,1
2020-06-24,와이지엔터테이먼트,"
			블랙핑크 'How You Like That' 티저 공개…26일 NBC 지미 팰런쇼 컴백
		",3,1
2020-08-26,와이지엔터테이먼트,"
			블랙핑크X셀레나고메즈, 초특급 콜라보 D-2 '셀핑크' 완성
		",0,0
2020-05-12,와이지엔터테이먼트,"
			6월 블랙핑크→7월 트레저 데뷔 소식까지, 올여름 뜨겁게 달군다
		",1,1
2020-08-25,와이지엔터테이먼트,"
			블랙핑크 제니, '아이스크림' 개인 포스터 공개…달콤한 매력 뚝뚝
		",2,1
2020-07-14,와이지엔터테이먼트,"
			""마약·음주동승의 아이콘""…비아이→김진환·구준회 '말썽'
		",-1,-1
2020-08-19,와이지엔터테이먼트,"
			블랙핑크, 신곡 뮤직비디오 촬영 완료…'특급 콜라보' 셀레나 고메즈 등장할까
		",2,1
2020-08-12,와이지엔터테이먼트,"
			블랙핑크X셀레나 고메즈, '특급 콜라보' 공식 발표…역대급 월드클래스 행보
		",2,1
2020-07-05,와이지엔터테이먼트,제이콘텐트리·미스터블루 '유망'…한국화장품 등 'K뷰티 관련株'도 찜,0,0
2020-08-11,와이지엔터테이먼트,"
			AKMU, 9월 깜짝 컴백…""연말까지 3차례 신곡 발표""
		",3,1
2020-08-11,와이지엔터테이먼트,"
			악뮤, 오는 9월 컴백…""연말까지 3차례 신곡 발표""
		",3,1
2020-08-04,와이지엔터테이먼트,"
			블랙핑크, 두 번째 신곡 28일 발매 확정…특급 피처링 예고
		",3,1
2020-07-14,와이지엔터테이먼트,"아이콘 구준회·김진환, 빗길 교통사고로 경상…운전자 음주",0,0
2020-06-01,와이지엔터테이먼트,"
			블랙핑크, 로제·리사·지수 솔로곡 나온다…9월 정규앨범 발표 후 순차 공개
		",2,1
2020-07-07,와이지엔터테이먼트,"
			임영웅 '대박이야'→임영웅X김호중 '쉐이프 오프 마이 하트' 음원 오늘(7일) 공개
		",1,1
2020-05-27,와이지엔터테이먼트,"
			""방예담 드디어 나온다""…6월 5일 솔로곡 발표 [공식]
		",1,1
2020-07-07,와이지엔터테이먼트,"
			차승원 홈쇼핑 출연, 데뷔 33년만 첫 도전
		",4,1
2020-07-06,와이지엔터테이먼트,"
			블랙핑크, '하우 유 라이크 댓 안무 영상 공개→댄스 커버 콘테스트 개최
		",1,1
2020-08-30,와이지엔터테이먼트,"
			블랙핑크, 'Ice Cream' 뮤직비디오 1억뷰 돌파
		",2,1
2020-08-28,와이지엔터테이먼트,"
			블랙핑크X셀레나 고메즈, 달콤·청량한 '아이스크림' 선물이 온다
		",0,0
2020-05-18,와이지엔터테이먼트,"
			블랙핑크, 첫 정규앨범 완성…6월 선공개 타이틀곡 발표
		",3,1
2020-08-26,와이지엔터테이먼트,"
			블랙핑크 리사, 신곡 'Ice Cream' 티저 마지막 주자…기대감 최고조
		",2,1
2020-08-25,와이지엔터테이먼트,"
			블랙핑크 로제, 상큼한 매력의 'Ice Cream' D-3 개인 포스터 공개
		",1,1
2020-08-24,와이지엔터테이먼트,"
			블랙핑크 지수, 청량+러블리 매력…'Ice Cream' 개인 포스터 공개
		",2,1
2020-08-24,와이지엔터테이먼트,"
			셀레나 고메즈 ""블랙핑크의 팬, 함께하게 돼 정말 꿈같아""…'영통' 최초 공개
		",1,1
2020-08-20,와이지엔터테이먼트,"
			트레저, 'BOY' 스페셜 안무 영상 공개…""깜짝 선물""
		",1,1
2020-08-11,와이지엔터테이먼트,"
			블랙핑크, 中 웨이보 랭킹 장악→리사 광고계 접수…글로벌 인기 실감
		",2,1
2020-06-10,와이지엔터테이먼트,"
			빌보드로 예열 마친 블랙핑크, 26일 컴백 확정
		",1,1
2020-06-10,와이지엔터테이먼트,"
			블랙핑크, 'Sour Candy' 빌보드 '핫100' 33위→26일 컴백 확정
		",2,1
2020-06-01,와이지엔터테이먼트,"
			방예담 솔로곡 '왜요', 미리 들은 유희열X윤도현X블랙핑크 로제…""놀랍다"" 감탄
		",0,0
2020-07-23,와이지엔터테이먼트,"
			블랙핑크, 8월 두 번째 신곡 나온다…레이디 가가 이어 파격 콜라보?
		",1,1
2020-05-13,와이지엔터테이먼트,"
			블랙핑크 리사, 지드래곤 이어 中 본토 브랜드 광고 '접수'
		",2,1
2020-05-11,와이지엔터테이먼트,"
			빅뱅 태양, 인간 동영배의 215일간 기록…첫 다큐멘터리 18일 공개
		",3,1
2020-07-13,와이지엔터테이먼트,"
			뮤직카우, 세대 잇는 음악 재조명...7월 둘째주 라인업 공개
		",1,1
2020-06-25,와이지엔터테이먼트,"
			'컴백 D-1' 블랙핑크, 레이디 가가 팬들도 응원 ""뭉치면 더욱 강해""
		",2,1
2020-07-05,와이지엔터테이먼트,中 한한령 해제 기대감…웹젠·스튜디오드래곤·아모레 '꿈틀',1,1
2020-07-08,와이지엔터테이먼트,내 손안의 블랙핑크…피규어 컬렉션 美 출시,2,1
2020-08-23,와이지엔터테이먼트,"[연예 마켓+] 1인 가치 2000억, 한류는 보아 데뷔 전·후로 나뉜다",2,1
2020-08-19,와이지엔터테이먼트,"[연예 마켓+] 비투비 서은광,  시가총액 1409억 큐브엔터 이사 등재 의미",1,1
2020-08-08,와이지엔터테이먼트,BTS의 빅히트엔터 예비심사 통과…연내 상장 '청신호',0,0
2020-08-07,와이지엔터테이먼트,"BTS 소속사 빅히트, 상장 예비심사 통과…연내 상장 가시화",0,0
2020-07-30,와이지엔터테이먼트,"빅히트 상장심사 제동…""단순지연일 뿐 문제 없을 것""",-1,-1
2020-07-20,와이지엔터테이먼트,"
			구혜선 새 소속사 찾았다…""조급하지 않게, 좋은 작품으로 찾아갈 것""
		",0,0
2020-08-01,와이지엔터테이먼트,"[연예 마켓+] 뮤지컬도 되고, 야구도 되는데…왜 '미스터트롯'만 안되나요?",1,1
2020-08-05,와이지엔터테이먼트,달리는 말에서 미리 내리지 마라…하반기엔 엔터株가 주목할 섹터,0,0
2020-08-31,와이지엔터테이먼트,"
			블랙핑크 '아이스크림', 하루 반 만에 1억뷰 돌파…'유튜브 퀸'
		",2,1
2020-08-29,와이지엔터테이먼트,"
			블랙핑크, 유튜브 구독자 전 세계 3위 등극…에드 시런도 넘었다
		",4,1
2020-05-18,와이지엔터테이먼트,"
			최지우, 나이 46세에 엄마 됐다
		",0,0
2020-08-27,와이지엔터테이먼트,"
			""베일 벗은 특급 콜라보""…블랙핑크X셀레나고메즈, '아이스크림' 뮤비 티저 공개
		",3,1
2020-08-18,와이지엔터테이먼트,"
			블랙핑크 지수, 드라마 '설강화' 출연 확정…본격 연기 활동 [공식]
		",3,1
2020-08-18,와이지엔터테이먼트,"
			블랙핑크, 유튜브 구독자 세계 4위…에미넴 넘었다
		",3,1
2022-12-26,와이지엔터테이먼트,"
			태양, YG 양현석 떠나 테디에게로…빅뱅은 어떻게 되나 [이슈+]
		",-1,-1
2022-12-27,와이지엔터테이먼트,"
			탑·태양 이어 대성도 YG와 결별…""빅뱅은 변함없어"" [공식]
		",-1,-1
2022-12-11,와이지엔터테이먼트,"SM 이수만·YG 양현석, K팝 선구자 어쩌다 이렇게 됐나 [연계소문]",0,0
2022-12-07,와이지엔터테이먼트,"
			YG, 빅뱅·블랙핑크 이을 원석 찾는다…4년만 공개 오디션 개최
		",2,1
